HYBAS_ID,AI_present,meanQ,CVQ,RBI,season_conc,SUB_AREA,runoff_mm_day
7080702370,0,11.690275150615795,1.484946144200307,0.0302135852778873,0.4061680285014405,1258.0,0.8028933012823567
7080717160,0,0.2319219213053678,1.804503702701032,0.135674563792719,0.2829723358549645,799.1,0.02507577775094954
7080702450,0,1.0415106231082556,3.061479879954651,0.2552411500356738,0.4151528461122175,281.4,0.319781513278441
7080715990,0,2.1200841097733893,1.0046043137189615,0.136937135240584,0.3426529558758314,2369.0,0.07732176744804595
7080716080,1,2.183917631794001,2.169286336514459,0.1430850901919525,0.4077384686157164,891.5,0.2116550570802038
7080705390,0,0.0095857412306089,2.143575041761136,0.0569471714827816,0.4037366341671826,363.9,0.00227592207288983
7080705400,0,1.0244924359094274,3.076185536928453,0.2476161338907744,0.4149837612410317,0.2,442.58073231287267
7080705410,0,0.011949682876123,25.73262057150911,1.3794215288015863,0.7100621836681684,1444.4,0.0007147968710170501
7080705460,0,0.9885662643423516,3.0331877825239646,0.239088934212058,0.4179759201097707,1653.5,0.05165535242768623
7080685600,0,26.83246530645804,0.9473761108137464,0.0667722078690251,0.4213942445240212,1417.8,1.6351565823656193
7080685590,0,0.9469004224346188,3.2555423334148097,0.3117542667561409,0.8239753383495249,828.7,0.0987235386730434
7080671160,0,10.597255149698157,3.2452618286558823,0.2521080469636391,0.60208064239955,94.5,9.688918994009745
7080671090,0,1.6599286067506822,3.5179139235758674,0.3213341893160921,0.8253820790218321,766.8,0.1870342092113445
7080634670,0,1.8518952691265596,1.0928393757615718,0.0539734786147908,0.3345144673339627,23.0,6.956684837066728
7080634890,1,0.2502280679177399,1.1973899066368554,0.1453295206730285,0.319161518804964,641.8,0.03368604716125386
7080669630,0,8.98516323389345,3.331594038137638,0.2517219856569779,0.5775654032606291,201.1,3.8603585450442273
7080669570,0,1.5569975570868584,4.787823280026795,0.71868434674613,0.7392395391880607,1131.6,0.11887998314979197
